rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
186,"spotify:track:3TQozt8h0YlDD6tFItl5x3","Olivia Wald, Q' Lokura","en la cara - En Vivo","Cascabel",47,179,45,"332233"
187,"spotify:track:4ObkiTmpsSU31gqGhTb8SH","La Renga","Balada Del Diablo y La Muerte","Universal Music Argentina S.A.",123,-1,87,"331099"
188,"spotify:track:2QP041AcWg8PwPIWP95RKN","Beéle","top diesel","5020 Records",149,180,8,"330770"
189,"spotify:track:6Xom58OOXk2SoU711L2IXO","Bad Bunny","Moscow Mule","Rimas Entertainment LLC",1,-1,74,"330767"
190,"spotify:track:4pHdHimCLvD4nx8lh6uQyx","Los Abuelos De La Nada","Mil Horas - 1994 Remastered Version","Universal Music Argentina S.A.",95,-1,281,"330322"
191,"spotify:track:6mmPpaltUZK7xjNlBPQQ0p","Rauw Alejandro, Chencho Corleone","Desesperados","Sony Music Latin/Duars Entertainment",1,-1,111,"328290"
192,"spotify:track:5tKgOSJzrdsxQSI7Wzbpfg","La Delio Valdez, Ke Personajes","Adiós Amor","Delirio Valdez Records",55,-1,38,"327575"
193,"spotify:track:04bg4edMdpKhsgkSzYqj55","Callejeros","9 de Julio","Pelo Music S.A.",79,176,68,"326255"
194,"spotify:track:5AGnkbWCiF9u4ra54N9X1a","Bizarrap, Luck Ra","Luck Ra: Bzrp Music Sessions, Vol. 61","DALE PLAY Records",3,173,33,"326062"
195,"spotify:track:0GErYNobjlmYL6Wng8dq4z","Franco ""El Gorilla"", Bebo Yau, DJ Lazerk Rmx, Tomi Rmx","DALE CON LA CORREA","Rimas Entertainment Mexico S.A de C.V",54,-1,5,"325689"
196,"spotify:track:1K11lq4qn0DdPfljQcHkNE","Yami Safdie, Luck Ra, Q' Lokura","En Otra Vida - Versión Cuarteto","WM Chile",21,-1,34,"325566"
197,"spotify:track:4seJa0pAQbNlbhYzxXLvm1","Danny Ocean, Sech","Priti","Atlantic Records",24,156,15,"325011"
198,"spotify:track:4mvD8af1IQary3hoe0KgOU","Lucky Brown, Jere Klein, Nes","Bella","Lucky Brown",111,-1,5,"324656"
199,"spotify:track:6dOtVTDdiauQNBQEDOtlAB","Billie Eilish","BIRDS OF A FEATHER","Darkroom/Interscope Records",64,-1,63,"324079"
200,"spotify:track:2J9B63FawlTaPdg4eH5X03","Beéle","Loco","Hear This Music",15,-1,43,"323542"
