rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
184,"spotify:track:69Ej1xrGjOcHvIMtMKxK0G","Don Omar","Dile","UMLE - Machete",90,-1,104,"1396149"
185,"spotify:track:2JJSGhPpATm8lXeYjD95fw","Bobby Pulido","Desvelado","Capitol Latin",118,140,91,"1395000"
186,"spotify:track:3qGkFQOEJ0w0SqnAXFeG2v","La Adictiva","Después de Ti, ¿Quién?","Sony Music Latin",76,195,55,"1392118"
187,"spotify:track:3lGMtkONrZdJ8kTCg6KIFf","Natalia Lafourcade","Hasta la Raíz","RCA Records Label",15,171,252,"1392116"
188,"spotify:track:3IQulMlnptSOhfblnvFuvN","Julieta Venegas","A Donde Va El Viento (Canción de la Serie Original de Prime)","Amazon Content Services, LLC",188,188,2,"1391782"
189,"spotify:track:4DnrAI8WyUY6gkOwl8GlPN","Alleh, Yorghaki","capaz (merengueton)","CONMUER LLC",63,190,26,"1390046"
190,"spotify:track:1SZUu98IR0MQzXwkKTNHk9","Oscar Maydon, Tito Double P","Pa Mí (feat. Tito Double P)","Rancho Humilde/Sony Music Latin",59,107,4,"1385672"
191,"spotify:track:0beZQvJCsdtdBV48YBzYBH","Mentiras: La Serie, Belinda, Mariana Treviño, Diana Bovio, Regina Blandón","Acariciame, El Gato Y Yo, Acariciame (feat. Regina Blandón)","WM Mexico",191,-1,1,"1385374"
192,"spotify:track:0An16OW2kcW8h9ij5cyM9a","Natanael Cano","Polos Opuestos","WEA Latina",192,-1,1,"1385339"
193,"spotify:track:4OwhwvKESFtuu06dTgct7i","Marc Seguí, Rauw Alejandro, Pol Granch","Tiroteo - Remix","WEA Latina",10,-1,113,"1384306"
194,"spotify:track:6r6IPuFvUX72kQGc9b46rk","emmanuellcortess_","Amor","RC Music",20,172,56,"1383897"
195,"spotify:track:1AihfrCX3coaNBjfE2KGCg","Ysrael Barajas","PLÁTICA CON CUPIDO","Sony Music México",160,160,3,"1377924"
196,"spotify:track:0uQhDYHyoZe5DpncrPolb6","Junior H","LAS NOCHES","WEA Latina",50,156,7,"1375184"
197,"spotify:track:09aZzS1QTGtrBx4Ys0xIRr","La Arrolladora Banda El Limón De Rene Camacho","Secretos De Mi Memoria","La Sierra Records",116,-1,21,"1371688"
198,"spotify:track:4waqcUQWdj0yH26STWl2Rq","La Oreja de Van Gogh","Rosas","Columbia",36,198,138,"1369243"
199,"spotify:track:1CPZ5BxNNd0n0nF4Orb9JS","HUNTR/X, EJAE, AUDREY NUNA, REI AMI, KPop Demon Hunters Cast","Golden","K-Pop Demon Hunters",199,-1,1,"1368960"
200,"spotify:track:0IBhXEEKXhv0bdpboaw5M3","La Santa Grifa","Sabanas Blancas","La Santa Grifa",200,-1,1,"1367235"
