rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
185,"spotify:track:1nULBrlzWatdcjA2ZctIMv","Zoé","Labios Rotos - En Vivo Desde México / 2010","EMI México",137,-1,119,"1408388"
186,"spotify:track:2UAE43Y8K321CDAbnIXDD0","Banda MS de Sergio Lizárraga, Alfredo Olivas","Tengo Claro","Lizos Music",58,-1,25,"1408324"
187,"spotify:track:3w1h7uNU1Dfk2tOaHiIGat","Fuerza Regida","PERO NO TE ENAMORES","Rancho Humilde/Street Mob Records",40,159,44,"1406778"
188,"spotify:track:1OZpgVRQKkxcoeEocqTMRZ","Julión Álvarez y su Norteño Banda","Pongámonos De Acuerdo","UMLE - Fonovisa",27,174,140,"1403868"
189,"spotify:track:1iRvhKiXRElIH2Uf4gd95P","Jesse & Joy","Dueles","WM Mexico",43,193,174,"1403009"
190,"spotify:track:43558Td2trz7O0chZYohEE","Natanael Cano, Nueva H","Amapola","WEA Latina",8,191,28,"1400164"
191,"spotify:track:6CvTEtGagmzQvkUzzyKR9k","Fuerza Regida, Marshmello","HARLEY QUINN","Rancho Humilde/Street Mob Records",1,175,77,"1399231"
192,"spotify:track:2GzwtXPlI0gZEOS6xFOZ2j","j-hope, GloRilla","Killin' It Girl (feat. GloRilla)","BIGHIT MUSIC",192,-1,1,"1399020"
193,"spotify:track:365KxSOgQJD88CPvnKZSUn","Kane Rodriguez","SE VOLVIERON LOCOS","WM Mexico",48,-1,8,"1396627"
194,"spotify:track:3KTuR5TklU3D3BiBQkWEpI","Peso Pluma","RARI","Double P Records",16,182,14,"1394284"
195,"spotify:track:29OzJTIOTjCgR7fLyEXY7u","Elefante","Sabor a Chocolate","Columbia",195,-1,1,"1393905"
196,"spotify:track:6UtWwuheJr5LLDeVypPNx7","Fuerza Regida","EXCESOS","Rancho Humilde/Street Mob Records",38,-1,55,"1388940"
197,"spotify:track:18OMTIWpHGvhTcQjg83CtQ","Julión Álvarez y su Norteño Banda","Cero Empatía","Copar Music, Inc",27,186,29,"1388019"
198,"spotify:track:1AihfrCX3coaNBjfE2KGCg","Ysrael Barajas","PLÁTICA CON CUPIDO","Sony Music México",198,-1,1,"1382746"
199,"spotify:track:1GtIK8iINes4gNt06F60NU","Alfredo Olivas","Vete","Fonovisa",28,165,101,"1381796"
200,"spotify:track:2esZG2XFtuoWWA9AfDvSxy","FloyyMenor, Cris MJ","Gata Only","FloyyMenor under exclusive license to UnitedMasters LLC",3,192,71,"1377172"
