rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
184,"spotify:track:4waqcUQWdj0yH26STWl2Rq","La Oreja de Van Gogh","Rosas","Columbia",36,-1,135,"1469107"
185,"spotify:track:6mmPpaltUZK7xjNlBPQQ0p","Rauw Alejandro, Chencho Corleone","Desesperados","Sony Music Latin/Duars Entertainment",3,180,134,"1456171"
186,"spotify:track:18OMTIWpHGvhTcQjg83CtQ","Julión Álvarez y su Norteño Banda","Cero Empatía","Copar Music, Inc",27,162,28,"1453273"
187,"spotify:track:3DGcOWYWHODmgeY5nGnEJ0","Neton Vega","Pa Ti","Josa Records",130,-1,5,"1452311"
188,"spotify:track:2Lncru2yyoYqC0RZfIm9gU","Belinda, Neton Vega","+ Perra + Bitch","WM Mexico",188,-1,1,"1451429"
189,"spotify:track:4dF08DjAjgactxNnsjRod6","Luis R Conriquez, Peso Pluma","Bandida","Kartel Music",11,167,21,"1451239"
190,"spotify:track:33Nj9AdncSmHbCN3QeSZTL","Oscar Maydon, Junior H","Volver Al Futuro","Rancho Humilde",1,-1,48,"1447791"
191,"spotify:track:43558Td2trz7O0chZYohEE","Natanael Cano, Nueva H","Amapola","WEA Latina",8,174,27,"1446679"
192,"spotify:track:2esZG2XFtuoWWA9AfDvSxy","FloyyMenor, Cris MJ","Gata Only","FloyyMenor under exclusive license to UnitedMasters LLC",3,164,70,"1438884"
193,"spotify:track:1iRvhKiXRElIH2Uf4gd95P","Jesse & Joy","Dueles","WM Mexico",43,179,173,"1434656"
194,"spotify:track:7mXuWTczZNxG5EDcjFEuJR","Peso Pluma, Gabito Ballesteros, Junior H","LADY GAGA","Double P Records",1,-1,98,"1433156"
195,"spotify:track:6Z0ybnsUBhbZ9ZjPW64eoF","Belanova","Rosa Pastel","Universal Music Mexico",22,172,131,"1430058"
196,"spotify:track:4jC9blSAq4KNgejoNeQgwA","El Bogueto, Yeri Mua, Uzielito Mix","Nena Moxita","Candela Music",40,-1,12,"1427632"
197,"spotify:track:58c33wvOVysB63tVyU28wB","Grupo Marca Registrada, Tombochio","SUPERCHARGED","RB Music, Inc. (RB Music/Grupo Marca Registrada)",197,-1,1,"1421666"
198,"spotify:track:7l3UuUZEqvxjhKYD2QBxOU","Bellakath, El Malilla, El Bogueto, Andres Castillo, La Dinastia, Riky Produce","Vaquero - Remix","DCM Records",13,-1,34,"1419295"
199,"spotify:track:5nzEilkVhvnCD0xpW3raTy","Caifanes","No Dejes Que...","RCA Records Label",98,161,9,"1419241"
200,"spotify:track:2fQrrBtuNVMWOHqLyk4EfO","Alfredo Olivas","Yo Todo Lo Doy","Fonovisa",45,159,123,"1417882"
