rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
187,"spotify:track:2JlGo3jir6d0JLeYDvyPgh","Natanael Cano","Como Es","WEA Latina",16,173,8,"1428829"
188,"spotify:track:3KZCP2StVGdWkOKyRZNWA4","Plan B","Es un Secreto","Pina Records",34,189,179,"1425558"
189,"spotify:track:5iuGn3RXvfvHIyIe8fyxBE","Bobby Pulido","Se Murió De Amor","Capitol Latin",177,177,7,"1416144"
190,"spotify:track:6Xom58OOXk2SoU711L2IXO","Bad Bunny","Moscow Mule","Rimas Entertainment LLC",1,184,101,"1415370"
191,"spotify:track:3qtGLAar7AhrbwLegrYOUE","Eden Muñoz","Te Juro Que Te Amo","EMC Music/Sony Music México",191,-1,1,"1412690"
192,"spotify:track:3VhupipSGvOXrNrNvUwhs1","La Arrolladora Banda El Limón De Rene Camacho","El Ruido De Tus Zapatos","UMLE - Disa",159,-1,5,"1404216"
193,"spotify:track:3k3NWokhRRkEPhCzPmV8TW","Bad Bunny, Bomba Estéreo","Ojitos Lindos","Rimas Entertainment LLC",1,200,142,"1403491"
194,"spotify:track:0lbDzTINTToToBpkrnQT2t","Fuerza Regida, Manuel Turizo","UNA CERVEZA","Rancho Humilde/Street Mob Records",20,180,84,"1398781"
195,"spotify:track:1GOvdGVrasTEG5JfDs8V5f","Cardenales De Nuevo León","Mi Cómplice","Universal Music Mexico",70,-1,33,"1389458"
196,"spotify:track:2PXNL9x1lMXQkR7YM4USrC","Victor Mendivil, Gabito Ballesteros","Mia","Rico o Muerto Music LLC",112,-1,2,"1386931"
197,"spotify:track:7A07Yu1dRND3RKDzbhKrDs","Intocable","Fuerte No Soy","Capitol Latin",97,196,106,"1374653"
198,"spotify:track:3BssiKHkHy0zXZCj1T8TcJ","Fuerza Regida, Chuyin","INMORTAL","Rancho Humilde/Street Mob Records",51,-1,30,"1373599"
199,"spotify:track:1DVZafFlOB53zfGDVs8w1s","Joan Sebastian, Lisa Lopez","Rumores","Musart-Balboa",199,-1,1,"1372160"
200,"spotify:track:6Y9DeC4Z9R9scRPg7r11pl","Natanael Cano","Porque La Demora","WEA Latina",23,197,8,"1366330"
