rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
186,"spotify:track:09aZzS1QTGtrBx4Ys0xIRr","La Arrolladora Banda El Limón De Rene Camacho","Secretos De Mi Memoria","La Sierra Records",116,-1,22,"1410909"
187,"spotify:track:4MUrUT38U98olfnyzMBCzm","Bad Bunny","KLOuFRENS","Rimas Entertainment LLC.",28,184,27,"1408719"
188,"spotify:track:0SRddBTphQwQcfqw4Br1uX","León Larregui","Brillas","EMI México",43,161,437,"1399306"
189,"spotify:track:4OsBqqMwFabHATATT527tH","Myke Towers, Quevedo","SOLEAO","WEA Latina",189,-1,1,"1396126"
190,"spotify:track:46964wQT31RrX0XJ6ML62I","Carín León, Maluma","Si Tú Me Vieras","Socios Music, LLC",42,-1,6,"1395029"
191,"spotify:track:5iuGn3RXvfvHIyIe8fyxBE","Bobby Pulido","Se Murió De Amor","Capitol Latin",191,193,4,"1381632"
192,"spotify:track:6vPAmoERUMRoTZaCCSWQ12","Luis Miguel","Hasta Que Me Olvides","WEA Latina",11,-1,146,"1379221"
193,"spotify:track:1Vw3eejKjUosMf7oYfGGPx","Mentiras: La Serie, Belinda, Mariana Treviño, Diana Bovio, Regina Blandón","Cuando Baja La Marea (feat. Regina Blandón)","WM Mexico",110,133,5,"1374736"
194,"spotify:track:1C84d9abZVKWHT2YYpoean","Luis R Conriquez, Neton Vega","Si No Quieres No","Kartel Music",1,181,71,"1374182"
195,"spotify:track:1AH1OsF7LabIl5RjhXR0u2","Grupo Frontera, Manuel Turizo","La Del Proceso","Grupo Frontera",82,200,6,"1370313"
196,"spotify:track:53IpyJOqUIcCzCUtMjP9oy","Intocable","¿Y Todo Para Qué?","Capitol Latin",162,182,10,"1366781"
197,"spotify:track:4OdL91jpKqrQTg0ONo3xUV","Alan Arrieta","Niña","Del Norte Music LLC",197,-1,1,"1366127"
198,"spotify:track:6CvTEtGagmzQvkUzzyKR9k","Fuerza Regida, Marshmello","HARLEY QUINN","Rancho Humilde/Street Mob Records",1,-1,78,"1364907"
199,"spotify:track:27xkOIER6uDLKALIelHylZ","Jin","Don’t Say You Love Me","BIGHIT MUSIC",73,-1,7,"1362098"
200,"spotify:track:6LYg8Ks95O7GNNLfB6kh4j","Maluma","BRONCEADOR","Royalty Records/Sony Music Latin",200,-1,1,"1349148"
