rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
187,"spotify:track:28UP90XhjCovLtieduYr9P","Mon Laferte, Bunbury","Mi Buen Amor","Universal Music Mexico",55,167,94,"1440544"
188,"spotify:track:4PpuZIMmeng6qPicveSI22","Jósean Log","Beso","Jósean Log",131,-1,23,"1434761"
189,"spotify:track:1C7NXX8UJ6pgNx8EkmyZDd","Beéle","si te pillara","5020 Records",134,181,6,"1429427"
190,"spotify:track:7qjZnBKE73H4Oxkopwulqe","sombr","back to friends","Warner Records",190,-1,1,"1428448"
191,"spotify:track:4ksf1UdqNc9pU8R4ZZrgdY","Miranda!","Tu Misterioso Alguien","Pelo Music",162,190,4,"1424996"
192,"spotify:track:02cRoSfWU3RJNFyU3o4lhV","Peso Pluma, Oscar Maydon","SANTAL 33","2024 Double P Records",8,172,64,"1422544"
193,"spotify:track:4waqcUQWdj0yH26STWl2Rq","La Oreja de Van Gogh","Rosas","Columbia",36,-1,139,"1420321"
194,"spotify:track:3lGMtkONrZdJ8kTCg6KIFf","Natalia Lafourcade","Hasta la Raíz","RCA Records Label",15,-1,256,"1416957"
195,"spotify:track:4MUrUT38U98olfnyzMBCzm","Bad Bunny","KLOuFRENS","Rimas Entertainment LLC.",28,178,32,"1412422"
196,"spotify:track:1JSTJqkT5qHq8MDJnJbRE1","The Police","Every Breath You Take","Polydor Records",119,176,168,"1412037"
197,"spotify:track:4g6Ow5lxjyqATCQub3ACcu","Belanova","Por Ti","Universal Music Mexico",129,149,5,"1410320"
198,"spotify:track:7koAf6aZgjO6TS7bipfPD0","Ovy On The Drums, Quevedo, Beéle","YO y TÚ","WEA Latina",198,-1,1,"1406864"
199,"spotify:track:51sN3VDJBVmKJVgp0trc7M","Ivan Cornejo","Atención","Interscope Records",60,-1,24,"1406196"
200,"spotify:track:59D4DOkspUbWyMmbAPQkxZ","Bad Bunny","VOY A LLeVARTE PA PR","Rimas Entertainment LLC.",15,175,36,"1405850"
