rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
186,"spotify:track:2OsAAhXEfoYjqiwujtPmPd","Pone La Premier","Corazon Partio","World Music",186,-1,1,"330849"
187,"spotify:track:1xCD7ccEtiylN6BBJ4ogXF","El Plan De La Mariposa","Túnel de la Vida","Savia Records",155,176,6,"328956"
188,"spotify:track:0ZyNiSXRbq68lmBjV0vJkR","Babasonicos","En Privado","Universal Music Argentina S.A.",188,-1,1,"328109"
189,"spotify:track:5tKgOSJzrdsxQSI7Wzbpfg","La Delio Valdez, Ke Personajes","Adiós Amor","Delirio Valdez Records",55,-1,37,"327921"
190,"spotify:track:6uiQ0DqbXTBc8tl0AUKZkR","Rels B","TU VAS SIN (fav)","DALE PLAY Records / Flakk Team",190,-1,1,"327318"
191,"spotify:track:6u4zpGrXy80OQ6sLkQs9ls","Duki","Yo-Yo","DALE PLAY Records / SSJ Records",80,80,3,"324804"
192,"spotify:track:48H3BsuIXKMYRTuFtxkRhh","YSY A","El Amanecer","Ysy A",64,193,65,"324546"
193,"spotify:track:2cRtuTadVm0JzoW4NNTIqI","Plan B","Candy","Pina Records",173,179,3,"323954"
194,"spotify:track:78UcD75aiIsUnLUXivBQ5T","Duki","2Tonos","DALE PLAY Records / SSJ Records",42,42,3,"323625"
195,"spotify:track:0u605hoZG0qHfjqxoE8Cro","Pinky SD, Un Poco de Ruido, Uriel Lozano","Pechos Calientes","Pinky SD",54,-1,46,"323004"
196,"spotify:track:4SGCn3ZVXa7bepHuAdQvC9","La Beriso","Madrugada","Ariola",116,-1,101,"322933"
197,"spotify:track:2PkTjm1QAJCZbJ9MqC4RqA","Fito Paez","11 Y 6","EMI Argentina",65,192,151,"322881"
198,"spotify:track:5EhzE6HJaCcLFrf5rPqvpk","Camila","Mientes","Columbia",186,-1,5,"322746"
199,"spotify:track:11sIo7j1LPwveR6huGjFrJ","DesaKTa2","Monaco","Almenara Network",148,-1,10,"322316"
200,"spotify:track:2pmHBQiIjVfTyn3p1rRbSB","Intoxicados","Esta Saliendo El Sol","Universal Music Argentina S.A.",89,195,71,"322013"
