rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
189,"spotify:track:7bp62Lo0nOBcfB70iUoibE","Melendi","Barbie de extrarradio","WM Spain",115,-1,13,"411341"
190,"spotify:track:0FTmksd2dxiE5e3rWyJXs6","sombr","back to friends","Warner Records",190,-1,1,"409484"
191,"spotify:track:655JkvIwu2rDCaD1hPf04g","Sebastian Yatra, Myke Towers","Pareja Del Año","UMLE - Latino",1,170,134,"407584"
192,"spotify:track:0txzIz1WcoAn6m07xypcD5","Arde Bogotá","La Salvación","Sony Music Entertainment",102,162,55,"405026"
193,"spotify:track:3y33vvSSP8dNie0hDK4CvF","Quevedo, Myke Towers","PLAYA DEL INGLÉS","Rimas Entertainment LLC.",2,166,132,"404903"
194,"spotify:track:0w0e3Te2Rd4t8gGKi3sU6a","Yan Block","Vacile","SONAR LLC.",17,164,54,"403928"
195,"spotify:track:6zzTDzvjjl2STck2IvrDRI","Bryant Myers, Eladio Carrion","Push","Rimas Entertainment LLC.",195,-1,1,"403921"
196,"spotify:track:7jtQIBanIiJOMS6RyCx6jZ","Tom Odell","Another Love","ITNO/Columbia",53,175,146,"403872"
197,"spotify:track:4HsjtyUDFGAxRF3AaA6q07","SAIKO, Feid, Quevedo, Mora","POLARIS - Remix","2024 SAIKONETA",1,180,95,"403488"
198,"spotify:track:6NSMQFKgjpQb0KkjMDYIK0","Arcángel, Bad Bunny, Mambo Kingz, DJ Luian","Tu No Vive Asi (feat. Mambo Kingz & DJ Luian)","Hear This Music",130,197,54,"401421"
199,"spotify:track:1yr0mZELqtWT2mfNC8PJlw","Bryant Myers","Cualquiera Tiene Ticket","Rimas Entertainment LLC.",199,-1,1,"400856"
200,"spotify:track:06qH2muOjme474WL3YKcBe","Nil Moliner","NEXO 04. Tu cuerpo en braille","WM Spain",181,-1,4,"400516"
