rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
184,"spotify:track:4MUrUT38U98olfnyzMBCzm","Bad Bunny","KLOuFRENS","Rimas Entertainment LLC.",28,-1,26,"1424264"
185,"spotify:track:6r6IPuFvUX72kQGc9b46rk","emmanuellcortess_","Amor","RC Music",20,-1,57,"1418850"
186,"spotify:track:7j9iuJvGg8Ve2O20CO8Oho","Sergio Vega ""El Shaka""","Dueño de Ti","Sony Music Latin",140,-1,3,"1417194"
187,"spotify:track:44tGQHHdm4JhCbMugPr2Vd","Neton Vega","3","Josa Records",46,169,22,"1417046"
188,"spotify:track:1OZpgVRQKkxcoeEocqTMRZ","Julión Álvarez y su Norteño Banda","Pongámonos De Acuerdo","UMLE - Fonovisa",27,-1,141,"1414753"
189,"spotify:track:1GtIK8iINes4gNt06F60NU","Alfredo Olivas","Vete","Fonovisa",28,191,105,"1412498"
190,"spotify:track:3w1h7uNU1Dfk2tOaHiIGat","Fuerza Regida","PERO NO TE ENAMORES","Rancho Humilde/Street Mob Records",40,-1,47,"1412359"
191,"spotify:track:3qdeRGn9erK9sjs1kUtBys","Fuerza Regida","CHAVALITAS","Rancho Humilde/Street Mob Records/Sony Music Latin",115,-1,5,"1411956"
192,"spotify:track:4jC9blSAq4KNgejoNeQgwA","El Bogueto, Yeri Mua, Uzielito Mix","Nena Moxita","Candela Music",40,188,16,"1409199"
193,"spotify:track:5iuGn3RXvfvHIyIe8fyxBE","Bobby Pulido","Se Murió De Amor","Capitol Latin",193,198,3,"1406836"
194,"spotify:track:6uCZqv78d015paeHFUOUlI","Grupo Arriesgado","Ansiedad","GA Music",64,189,21,"1406247"
195,"spotify:track:7r0HxydZCYOG5ZqE66WCQC","Cachirula, LOOJAN, Enayy","SUPREME","Fabrika",195,-1,1,"1406099"
196,"spotify:track:6AnNmJG2OlQutOcfsE4B7e","Gabito Ballesteros","CLEOPATRA","Los CT Records",18,176,11,"1397643"
197,"spotify:track:2KrQbq3aqGOFGnkTKnN2XA","KAROL G","LATINA FOREVA","Bichota/Interscope Records",68,168,8,"1397563"
198,"spotify:track:6Xom58OOXk2SoU711L2IXO","Bad Bunny","Moscow Mule","Rimas Entertainment LLC",1,-1,98,"1391339"
199,"spotify:track:4PpuZIMmeng6qPicveSI22","Jósean Log","Beso","Jósean Log",131,-1,20,"1389603"
200,"spotify:track:1AH1OsF7LabIl5RjhXR0u2","Grupo Frontera, Manuel Turizo","La Del Proceso","Grupo Frontera",82,167,5,"1385329"
