rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
185,"spotify:track:3HqcNJdZ2seoGxhn0wVNDK","KAROL G","PROVENZA","BICHOTA RECORDS / INTERSCOPE RECORDS / UNIVERSAL MUSIC LATINO",1,166,157,"1433438"
186,"spotify:track:6Z0ybnsUBhbZ9ZjPW64eoF","Belanova","Rosa Pastel","Universal Music Mexico",22,180,136,"1431965"
187,"spotify:track:6r6IPuFvUX72kQGc9b46rk","emmanuellcortess_","Amor","RC Music",20,171,59,"1429525"
188,"spotify:track:2yzshFeBIwH8tWIqHEFLeD","Grupo Frontera, Bad Bunny","un x100to","Grupo Frontera",2,-1,103,"1417410"
189,"spotify:track:1TPAAS0YvLKzmDMAGrRd6i","Victor Mendivil, Kevin AMF","Punta Cana","Rico o Muerto Music LLC",84,-1,19,"1413308"
190,"spotify:track:3rdAz1fbUfZxYgaCviYhRo","Rauw Alejandro","Todo De Ti","Sony Music Latin/Duars Entertainment",1,179,187,"1410145"
191,"spotify:track:6dOtVTDdiauQNBQEDOtlAB","Billie Eilish","BIRDS OF A FEATHER","Darkroom/Interscope Records",40,177,63,"1409277"
192,"spotify:track:0IBhXEEKXhv0bdpboaw5M3","La Santa Grifa","Sabanas Blancas","La Santa Grifa",116,158,5,"1409248"
193,"spotify:track:1GtIK8iINes4gNt06F60NU","Alfredo Olivas","Vete","Fonovisa",28,184,107,"1406533"
194,"spotify:track:0SRddBTphQwQcfqw4Br1uX","León Larregui","Brillas","EMI México",43,188,438,"1406438"
195,"spotify:track:2CEf2gU5ZJamLXa3NrgAvA","Rauw Alejandro","Desenfocao'","Sony Music Latin/Duars Entertainment",78,174,27,"1406421"
196,"spotify:track:7j9iuJvGg8Ve2O20CO8Oho","Sergio Vega ""El Shaka""","Dueño de Ti","Sony Music Latin",140,159,5,"1401893"
197,"spotify:track:6yLqoieklk9gwabLaUDJ4s","La Factoria, Eddy Lover","Perdóname","PanamaMusic",175,-1,4,"1401489"
198,"spotify:track:2rApWcTGUQuq4iDuB8n763","Gabito Ballesteros, Neton Vega","WISCACHOS","Los CT Records",83,164,9,"1400679"
199,"spotify:track:53IpyJOqUIcCzCUtMjP9oy","Intocable","¿Y Todo Para Qué?","Capitol Latin",162,196,11,"1400447"
200,"spotify:track:6UtWwuheJr5LLDeVypPNx7","Fuerza Regida","EXCESOS","Rancho Humilde/Street Mob Records",38,-1,57,"1399742"
